Lot URL,Lot/Inv #,Est. Retail value,Sale date,Year,Make,Model,Engine type,Cylinders,VIN,Title code,Odometer,Odometer description,Damage description,Current bid,My bid,Item number,Sale name,Auto grade,Sale light,Announcements
https://www.copart.com/lot/82145355/salvage-2015-toyota-highlander-limited-al-tanner,82145355,"20,364 USD",11/05/2025 12:00 pm CST,2015,TOYT,HIGHLANDER,3.5L  6,6,5TDDKRFH3FS******,CERT OF TITLE-SALVAGE TITLE,"94,464 A",ACTUAL,SIDE,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/82132925/salvage-2020-honda-fit-lx-al-tanner,82132925,"11,028 USD",11/05/2025 12:00 pm CST,2020,HOND,FIT LX,1.5L  4,4,3HGGK5H45LM******,CERT OF TITLE-SALVAGE TITLE,"134,703 A",ACTUAL,SIDE,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/82100775/salvage-2016-ford-f150-al-tanner,82100775,"20,181 USD",11/05/2025 12:00 pm CST,2016,FORD,F150,5.0L  8,8,1FTMF1EF1GK******,CERT OF TITLE-SALVAGE TITLE,"68,410 A",ACTUAL,FRONT END,125 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/82078135/salvage-2025-hyundai-tucson-sel-al-tanner,82078135,"29,585 USD",11/05/2025 12:00 pm CST,2025,HYUN,TUCSON SEL,2.5L  4,4,5NMJC3DE8SH******,CERT OF TITLE-SALVAGE TITLE,313 A,ACTUAL,REAR END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/82053725/salvage-2015-ford-escape-se-al-tanner,82053725,"8,496 USD",11/05/2025 12:00 pm CST,2015,FORD,ESCAPE SE,1.6L  4,4,1FMCU9GX4FU******,CERT OF TITLE-SALVAGE TITLE,"113,329 N",NOT ACTUAL,REAR END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/82051095/salvage-2016-nissan-altima-2-5-al-tanner,82051095,"13,249 USD",11/05/2025 12:00 pm CST,2016,NISS,ALTIMA 2.5,2.5L  4,4,1N4AL3AP9GC******,CERT OF TITLE-SALVAGE TITLE,"57,656 A",ACTUAL,REAR END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/82046455/clean-title-2020-chevrolet-silverado-k1500-high-country-al-tanner,82046455,"32,506 USD",11/05/2025 12:00 pm CST,2020,CHEV,SILVERADO,3.0L  6,6,1GCUYHET4LZ******,CERTIFICATE OF TITLE,"109,649 A",ACTUAL,UNDERCARRIAGE,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81913815/salvage-2017-nissan-frontier-s-al-tanner,81913815,"16,796 USD",11/05/2025 12:00 pm CST,2017,NISS,FRONTIER S,4.0L  6,6,1N6DD0ER2HN******,CERT OF TITLE-SALVAGE TITLE,"100,445 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81879265/salvage-2017-subaru-legacy-sport-al-tanner,81879265,"16,599 USD",11/05/2025 12:00 pm CST,2017,SUBA,LEGACY SPO,2.5L  4,4,4S3BNAS62H3******,CERT OF TITLE-SALVAGE TITLE,"47,666 A",ACTUAL,SIDE,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81781385/salvage-2015-ford-other-al-tanner,81781385,"36,844 USD",11/05/2025 12:00 pm CST,2015,FORD,OTHER,6.7L  8,8,1FT7W2BT2FE******,CERT OF TITLE-SALVAGE TITLE,"97,992 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81741675/2016-infiniti-q50-red-sport-400-al-tanner,81741675,"10,625 USD",11/05/2025 12:00 pm CST,2016,INFI,Q50 RED SPORT 400,3.0L  6,6,JN1FV7AR6GM******,CERT OF TITLE-PARTS ONLY SALVG,"19,546 A",ACTUAL,REAR END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81675325/salvage-2020-nissan-maxima-s-al-tanner,81675325,"15,746 USD",11/05/2025 12:00 pm CST,2020,NISS,MAXIMA S,3.5L  6,6,1N4AA6BV9LC******,CERT OF TITLE-SALVAGE TITLE,"67,160 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81659835/salvage-2020-chevrolet-tahoe-police-al-tanner,81659835,"27,396 USD",11/05/2025 12:00 pm CST,2020,CHEV,TAHOE POLI,5.3L  8,8,1GNLCDEC0LR******,CERT OF TITLE-SALVAGE TITLE,"51,463 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81642425/salvage-2022-subaru-ascent-limited-al-tanner,81642425,"29,261 USD",11/05/2025 12:00 pm CST,2022,SUBA,ASCENT LIM,2.4L  4,4,4S4WMAPD1N3******,CERT OF TITLE-SALVAGE TITLE,"48,646 A",ACTUAL,SIDE,125 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81515475/salvage-2019-nissan-pathfinder-s-al-tanner,81515475,"10,975 USD",11/05/2025 12:00 pm CST,2019,NISS,PATHFINDER S,3.5L  6,6,5N1DR2MN9KC******,CERT OF TITLE-SALVAGE TITLE,"182,113 N",NOT ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81515295/salvage-2015-volkswagen-passat-s-al-tanner,81515295,"10,068 USD",11/05/2025 12:00 pm CST,2015,VOLK,PASSAT S,1.8L  4,4,1VWAS7A35FC******,CERT OF TITLE-SALVAGE TITLE,"59,307 A",ACTUAL,SIDE,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81510335/salvage-2017-toyota-tacoma-access-cab-al-tanner,81510335,"24,707 USD",11/05/2025 12:00 pm CST,2017,TOYT,TACOMA ACC,3.5L  6,6,5TFSZ5ANXHX******,CERT OF TITLE SLVG REBUILDABLE,"75,413 A",ACTUAL,FRONT END,125 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81496675/salvage-2020-chevrolet-silverado-k1500-lt-trail-boss-al-tanner,81496675,"31,963 USD",11/05/2025 12:00 pm CST,2020,CHEV,SILVERADO,6.2L  8,8,1GCPYFEL3LZ******,CERT OF TITLE-SALVAGE TITLE,"115,324 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81422355/salvage-2018-chevrolet-cruze-ls-al-tanner,81422355,"6,947 USD",11/05/2025 12:00 pm CST,2018,CHEV,CRUZE LS,1.4L  4,4,1G1BC5SM5J7******,CERT OF TITLE-SALVAGE TITLE,"166,194 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81325745/salvage-2019-cadillac-xt4-luxury-al-tanner,81325745,"17,101 USD",11/05/2025 12:00 pm CST,2019,CADI,XT4 LUXURY,2.0L  4,4,1GYAZAR49KF******,CERT OF TITLE-SALVAGE TITLE,0 N,NOT ACTUAL,SIDE,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81299225/salvage-2019-bmw-x3-sdrive30i-al-tanner,81299225,"14,632 USD",11/05/2025 12:00 pm CST,2019,BMW,X3 SDRIVE30I,2.0L  4,4,5UXTR7C51KL******,CERT OF TITLE-SALVAGE TITLE,"95,089 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81269815/salvage-2017-nissan-rogue-sport-s-al-tanner,81269815,"17,898 USD",11/05/2025 12:00 pm CST,2017,NISS,ROGUE SPOR,2.0L  4,4,JN1BJ1CP5HW******,CERT OF TITLE-SALVAGE TITLE,0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81195525/salvage-2016-honda-civic-ex-al-tanner,81195525,"7,780 USD",11/05/2025 12:00 pm CST,2016,HOND,CIVIC EX,1.5L  4,4,19XFC1F31GE******,CERT OF TITLE-SALVAGE TITLE,"151,526 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81193835/salvage-2020-ford-explorer-al-tanner,81193835,"20,566 USD",11/05/2025 12:00 pm CST,2020,FORD,EXPLORER,2.3L  4,4,1FMSK8BH0LG******,CERT OF TITLE-SALVAGE TITLE,"59,707 A",ACTUAL,REAR END,125 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81187845/salvage-2018-ford-explorer-xlt-al-tanner,81187845,"9,193 USD",11/05/2025 12:00 pm CST,2018,FORD,EXPLORER XLT,3.5L  6,6,1FM5K7D84JG******,CERT OF TITLE-SALVAGE TITLE,0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81144025/salvage-2019-hyundai-tucson-se-al-tanner,81144025,"13,616 USD",11/05/2025 12:00 pm CST,2019,HYUN,TUCSON SE,2.0L  4,4,KM8J23A46KU******,CERT OF TITLE-SALVAGE TITLE,"74,595 N",NOT ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81065925/salvage-2017-mercedes-benz-gls-550-4matic-al-tanner,81065925,"16,263 USD",11/05/2025 12:00 pm CST,2017,MERZ,GLS 550 4M,4.7L  8,8,4JGDF7DE3HA******,CERT OF TITLE-SALVAGE TITLE,"159,076 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/81062035/salvage-2019-ford-fiesta-se-al-tanner,81062035,"10,003 USD",11/05/2025 12:00 pm CST,2019,FORD,FIESTA SE,1.6L  4,4,3FADP4BJ1KM******,CERT OF TITLE-SALVAGE TITLE,"62,749 A",ACTUAL,REAR END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80999045/salvage-2019-acura-rdx-technology-al-tanner,80999045,"21,567 USD",11/05/2025 12:00 pm CST,2019,ACUR,RDX TECHNO,2.0L  4,4,5J8TC2H58KL******,CERT OF TITLE-SALVAGE TITLE,"90,837 A",ACTUAL,ROLLOVER,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80860995/salvage-2015-hyundai-tucson-limited-al-tanner,80860995,"9,294 USD",11/05/2025 12:00 pm CST,2015,HYUN,TUCSON LIM,2.4L  4,4,KM8JU3AG6FU******,CERT OF TITLE-SALVAGE TITLE,"125,937 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80852595/salvage-2018-chevrolet-colorado-lt-al-tanner,80852595,"21,558 USD",11/05/2025 12:00 pm CST,2018,CHEV,COLORADO L,3.6L  6,6,1GCGTCENXJ1******,CERT OF TITLE-SALVAGE TITLE,"100,409 A",ACTUAL,SIDE,125 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80846455/salvage-2024-toyota-camry-xse-al-tanner,80846455,"29,922 USD",11/05/2025 12:00 pm CST,2024,TOYT,CAMRY XSE,2.5L  4,4,4T1K61AK9RU******,CERT OF TITLE-SALVAGE TITLE,"27,642 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80842935/salvage-2018-kia-forte-lx-al-tanner,80842935,"10,904 USD",11/05/2025 12:00 pm CST,2018,KIA,FORTE LX,2.0L  4,4,3KPFL4A72JE******,CERT OF TITLE-SALVAGE TITLE,"93,996 N",NOT ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80792625/salvage-2020-chevrolet-equinox-lt-al-tanner,80792625,"12,880 USD",11/05/2025 12:00 pm CST,2020,CHEV,EQUINOX LT,2.0L  4,4,3GNAXLEX7LL******,CERT OF TITLE-SALVAGE TITLE,"93,395 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80759875/salvage-2021-hyundai-elantra-se-al-tanner,80759875,"12,396 USD",11/05/2025 12:00 pm CST,2021,HYUN,ELANTRA SE,2.0L  4,4,5NPLL4AG8MH******,CERT OF TITLE-SALVAGE TITLE,"149,781 N",NOT ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80755724/salvage-2018-honda-cr-v-ex-al-tanner,80755724,"25,153 USD",11/05/2025 12:00 pm CST,2018,HOND,CR-V EX,1.5L  4,4,5J6RW1H51JL******,SALVAGE CERTIFICATE OF TITLE,0 N,NOT ACTUAL,STRIPPED,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80738185/2015-ford-f250-super-duty-al-tanner,80738185,"27,238 USD",11/05/2025 12:00 pm CST,2015,FORD,F250 SUPER DUTY,6.7L  8,8,1FT7W2BT9FE******,CERT OF TITLE-PARTS ONLY SALVG,0 N,NOT ACTUAL,BURN,125 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80695135/salvage-2022-toyota-corolla-se-al-tanner,80695135,"18,839 USD",11/05/2025 12:00 pm CST,2022,TOYT,COROLLA SE,2.0L  4,4,JTND4MBE2N3******,CERT OF TITLE-SALVAGE TITLE,"81,411 A",ACTUAL,SIDE,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80675765/salvage-2019-ram-1500-classic-tradesman-al-tanner,80675765,"17,956 USD",11/05/2025 12:00 pm CST,2019,RAM,1500 CLASS,3.6L  6,6,1C6RR6FG6KS******,CERT OF TITLE-SALVAGE TITLE,"93,530 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80667365/salvage-2017-nissan-rogue-s-al-tanner,80667365,"8,294 USD",11/05/2025 12:00 pm CST,2017,NISS,ROGUE S,2.5L  4,4,5N1AT2MT6HC******,CERT OF TITLE-SALVAGE TITLE,"91,214 A",ACTUAL,REAR END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80656705/salvage-2018-nissan-rogue-s-al-tanner,80656705,"8,197 USD",11/05/2025 12:00 pm CST,2018,NISS,ROGUE S,2.5L  4,4,5N1AT2MTXJC******,CERT OF TITLE-SALVAGE TITLE,"137,768 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80566115/salvage-2017-ford-expedition-limited-al-tanner,80566115,"12,522 USD",11/05/2025 12:00 pm CST,2017,FORD,EXPEDITION,3.5L  6,6,1FMJU1KT9HE******,CERT OF TITLE-SALVAGE TITLE,"169,746 A",ACTUAL,HAIL,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80482895/salvage-2019-honda-hr-v-sport-al-tanner,80482895,"13,818 USD",11/05/2025 12:00 pm CST,2019,HOND,HR-V SPORT,1.8L  4,4,3CZRU5H15KG******,CERT OF TITLE-SALVAGE TITLE,"111,757 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80463955/salvage-2018-subaru-impreza-premium-plus-al-tanner,80463955,"11,943 USD",11/05/2025 12:00 pm CST,2018,SUBA,IMPREZA PREMIUM PLUS,2.0L  4,4,4S3GTAD61J3******,CERT OF TITLE-SALVAGE TITLE,"187,170 N",NOT ACTUAL,SIDE,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80389415/salvage-2018-nissan-rogue-sport-s-al-tanner,80389415,"11,486 USD",11/05/2025 12:00 pm CST,2018,NISS,ROGUE SPOR,2.0L  4,4,JN1BJ1CPXJW******,CERT OF TITLE-SALVAGE TITLE,"97,033 A",ACTUAL,SIDE,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80367265/salvage-2017-nissan-maxima-3-5s-al-tanner,80367265,"13,829 USD",11/05/2025 12:00 pm CST,2017,NISS,MAXIMA 3.5S,3.5L  6,6,1N4AA6AP4HC******,CERT OF TITLE-SALVAGE TITLE,0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80335825/salvage-2015-ford-explorer-al-tanner,80335825,"6,726 USD",11/05/2025 12:00 pm CST,2015,FORD,EXPLORER,3.5L  6,6,1FM5K7B86FG******,CERT OF TITLE-SALVAGE TITLE,"185,448 N",NOT ACTUAL,FRONT END,125 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80326105/salvage-2021-honda-hr-v-lx-al-tanner,80326105,"17,767 USD",11/05/2025 12:00 pm CST,2021,HOND,HR-V LX,1.8L  4,4,3CZRU5H3XMM******,CERT OF TITLE-SALVAGE TITLE,"68,349 N",NOT ACTUAL,SIDE,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80308785/salvage-2020-ford-f150-raptor-al-tanner,80308785,"48,318 USD",11/05/2025 12:00 pm CST,2020,FORD,F150 RAPTO,3.5L  6,6,1FTFW1RG0LF******,CERT OF TITLE-SALVAGE TITLE,"83,669 A",ACTUAL,SIDE,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80275755/salvage-2016-ford-explorer-xlt-al-tanner,80275755,"13,069 USD",11/05/2025 12:00 pm CST,2016,FORD,EXPLORER XLT,2.3L  4,4,1FM5K7DH7GG******,CERT OF TITLE-SALVAGE TITLE,"125,214 N",NOT ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80215365/salvage-2019-toyota-camry-xse-al-tanner,80215365,"18,665 USD",11/05/2025 12:00 pm CST,2019,TOYT,CAMRY XSE,2.5L  4,4,4T1B61HK2KU******,CERT OF TITLE-SALVAGE TITLE,"138,150 N",NOT ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80210055/salvage-2019-toyota-rav4-le-al-tanner,80210055,"23,192 USD",11/05/2025 12:00 pm CST,2019,TOYT,RAV4 LE,2.5L  4,4,2T3F1RFV0KC******,CERT OF TITLE-SALVAGE TITLE,"50,845 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80195405/salvage-2018-infiniti-q60-luxe-300-al-tanner,80195405,"23,835 USD",11/05/2025 12:00 pm CST,2018,INFI,Q60 LUXE 300,3.0L  6,6,JN1EV7EL1JM******,CERT OF TITLE-SALVAGE TITLE,"52,903 N",NOT ACTUAL,MECHANICAL,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80189975/salvage-2018-nissan-altima-2-5-al-tanner,80189975,"10,057 USD",11/05/2025 12:00 pm CST,2018,NISS,ALTIMA 2.5,2.5L  4,4,1N4AL3AP3JC******,CERT OF TITLE-SALVAGE TITLE,"152,240 A",ACTUAL,REAR END,125 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80188775/salvage-2016-honda-cr-v-touring-al-tanner,80188775,"13,679 USD",11/05/2025 12:00 pm CST,2016,HOND,CR-V TOURI,2.4L  4,4,5J6RM3H92GL******,CERT OF TITLE-SALVAGE TITLE,"166,816 A",ACTUAL,SIDE,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80090905/salvage-2015-nissan-quest-s-al-tanner,80090905,"3,572 USD",11/05/2025 12:00 pm CST,2015,NISS,QUEST S,3.5L  6,6,JN8AE2KP5F9******,CERT OF TITLE-SALVAGE TITLE,0 N,NOT ACTUAL,ROLLOVER,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/80021485/salvage-2019-dodge-journey-se-al-tanner,80021485,"7,838 USD",11/05/2025 12:00 pm CST,2019,DODG,JOURNEY SE,2.4L  4,4,3C4PDCBB1KT******,CERT OF TITLE-SALVAGE TITLE,"141,959 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/78699854/clean-title-2024-ford-f250-super-duty-al-tanner,78699854,"54,342 USD",11/05/2025 12:00 pm CST,2024,FORD,F250 SUPER,6.8L  8,8,1FT7W2BA8RE******,CERTIFICATE OF TITLE,"1,776 A",ACTUAL,FRONT END,"12,900 USD",0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/72093545/salvage-2018-toyota-camry-l-al-tanner,72093545,"14,370 USD",11/05/2025 12:00 pm CST,2018,TOYT,CAMRY L,2.5L  4,4,4T1B11HK7JU******,CERT OF TITLE-SALVAGE TITLE,"137,878 N",NOT ACTUAL,FRONT END,"3,050 USD",0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/72040915/salvage-2019-ford-fusion-se-al-tanner,72040915,"11,859 USD",11/05/2025 12:00 pm CST,2019,FORD,FUSION SE,1.5L  4,4,3FA6P0HD4KR******,CERT OF TITLE-SALVAGE TITLE,"83,677 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71991755/salvage-2023-dodge-challenger-gt-al-tanner,71991755,"22,383 USD",11/05/2025 12:00 pm CST,2023,DODG,CHALLENGER GT,3.6L  6,6,2C3CDZJG9PH******,CERT OF TITLE-SALVAGE TITLE,"68,971 N",NOT ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71958045/salvage-2022-toyota-corolla-le-al-tanner,71958045,"15,942 USD",11/05/2025 12:00 pm CST,2022,TOYT,COROLLA LE,1.8L  4,4,JTDEPMAE6NJ******,CERT OF TITLE-SALVAGED,"38,338 A",ACTUAL,FRONT END,125 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71892335/salvage-2016-toyota-corolla-l-al-tanner,71892335,"10,376 USD",11/05/2025 12:00 pm CST,2016,TOYT,COROLLA L,1.8L  4,4,2T1BURHE0GC******,CERT OF TITLE-SALVAGE TITLE,"108,654 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71880985/salvage-2016-bmw-x3-xdrive28i-al-tanner,71880985,"11,423 USD",11/05/2025 12:00 pm CST,2016,BMW,X3 XDRIVE28I,2.0L  4,4,5UXWX9C55G0******,CERT OF TITLE-SALVAGE TITLE,"128,737 A",ACTUAL,REAR END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71813805/clean-title-2017-nissan-maxima-3-5s-al-tanner,71813805,"14,525 USD",11/05/2025 12:00 pm CST,2017,NISS,MAXIMA 3.5,3.5L  6,6,1N4AA6AP2HC******,CERTIFICATE OF TITLE,"114,501 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71713615/salvage-2023-chrysler-pacifica-touring-l-al-tanner,71713615,"21,752 USD",11/05/2025 12:00 pm CST,2023,CHRY,PACIFICA T,3.6L  6,6,2C4RC1BG5PR******,CERT OF TITLE-SALVAGE TITLE,"59,020 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71627155/salvage-2022-kia-forte-fe-al-tanner,71627155,"14,642 USD",11/05/2025 12:00 pm CST,2022,KIA,FORTE FE,2.0L  4,4,3KPF24AD0NE******,CERT OF TITLE-SALVAGE TITLE,"76,565 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71596675/salvage-2025-kia-soul-lx-al-tanner,71596675,"18,461 USD",11/05/2025 12:00 pm CST,2025,KIA,SOUL LX,2.0L  4,4,KNDJ23AU5S7******,CERT OF TITLE-SALVAGE TITLE,"26,781 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71591515/salvage-2025-toyota-corolla-le-al-tanner,71591515,"20,798 USD",11/05/2025 12:00 pm CST,2025,TOYT,COROLLA LE,2.0L  4,4,5YFB4MDE5SP******,CERT OF TITLE-SALVAGE TITLE,"5,784 A",ACTUAL,REAR END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71524455/salvage-2016-honda-odyssey-exl-al-tanner,71524455,"8,251 USD",11/05/2025 12:00 pm CST,2016,HOND,ODYSSEY EX,3.5L  6,6,5FNRL5H6XGB******,CERT OF TITLE-SALVAGE TITLE,"216,700 A",ACTUAL,ROLLOVER,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71456145/salvage-2015-bmw-228-i-al-tanner,71456145,"13,295 USD",11/05/2025 12:00 pm CST,2015,BMW,228 I,2.0L  4,4,WBA1K5C57FV******,CERT OF TITLE-SALVAGE TITLE,"151,201 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71435115/salvage-2017-gmc-sierra-k1500-slt-al-tanner,71435115,"23,947 USD",11/05/2025 12:00 pm CST,2017,GMC,SIERRA K1500 SLT,5.3L  8,8,1GTV2NEC6HZ******,CERT OF TITLE-SALVAGE TITLE,"131,724 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71321925/salvage-2016-toyota-prius-al-tanner,71321925,"9,224 USD",11/05/2025 12:00 pm CST,2016,TOYT,PRIUS,1.8L  4,4,JTDKBRFU4G3******,CERT OF TITLE-SALVAGE TITLE,"86,293 N",NOT ACTUAL,REAR END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71272825/salvage-2023-jeep-grand-cherokee-limited-al-tanner,71272825,"37,265 USD",11/05/2025 12:00 pm CST,2023,JEP,GRAND CHEROKEE LIMITED,3.6L  6,6,1C4RJHBGXPC******,CERT OF TITLE-SALVAGE TITLE,"15,121 A",ACTUAL,MINOR DENT/SCRATCHES,125 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71265815/salvage-2017-acura-mdx-technology-al-tanner,71265815,"13,733 USD",11/05/2025 12:00 pm CST,2017,ACUR,MDX TECHNO,3.5L  6,6,5FRYD3H58HB******,CERT OF TITLE-SALVAGE TITLE,"143,677 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71214635/salvage-2017-hyundai-ioniq-blue-al-tanner,71214635,"5,161 USD",11/05/2025 12:00 pm CST,2017,HYUN,IONIQ BLUE,1.6L  4,4,KMHC65LC2HU******,CERT OF TITLE-SALVAGE TITLE,"154,886 N",NOT ACTUAL,ALL OVER,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71072565/salvage-2020-land-rover-range-rover-velar-r-dynamic-s-al-tanner,71072565,"31,281 USD",11/05/2025 12:00 pm CST,2020,LAND,RANGE ROVE,2.0L  4,4,SALYK2EX1LA******,CERT OF TITLE-SALVAGE TITLE,"33,720 A",ACTUAL,FRONT END,125 USD,0 USD,0,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/71021615/salvage-2017-toyota-rav4-xle-al-tanner,71021615,"16,177 USD",11/05/2025 12:00 pm CST,2017,TOYT,RAV4 XLE,2.5L  4,4,JTMWFREV4HD******,CERT OF TITLE-SALVAGE TITLE,"129,208 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - TANNER,0,N/A,N/A
